Player1,Player2,SharedMinutes,Team,Season
Hachimura,Vanderbilt,49,LAL,2022-23
Bamba,Reed,13,LAL,2022-23
Reed,Walker IV,26,LAL,2022-23
Hachimura,Reed,10,LAL,2022-23
Gabriel,Reed,25,LAL,2022-23
Bamba,Gabriel,12,LAL,2022-23
Jones,Westbrook,47,LAL,2022-23
Christie,Walker IV,91,LAL,2022-23
Nunn,Ryan,28,LAL,2022-23
Ryan,Toscano-Anderson,36,LAL,2022-23
Christie,Ryan,35,LAL,2022-23
Beasley,Reed,8,LAL,2022-23
Beasley,Christie,7,LAL,2022-23
Christie,Reed,15,LAL,2022-23
Jones,Toscano-Anderson,31,LAL,2022-23
Jones,Ryan,26,LAL,2022-23
Pippen Jr.,Toscano-Anderson,11,LAL,2022-23
Pippen Jr.,Ryan,8,LAL,2022-23
Brown,Gabriel,16,LAL,2022-23
Brown,Nunn,16,LAL,2022-23
Brown,Swider,16,LAL,2022-23
Brown,Westbrook,20,LAL,2022-23
Gabriel,Swider,19,LAL,2022-23
Nunn,Swider,15,LAL,2022-23
Swider,Westbrook,21,LAL,2022-23
Brown Jr.,Ryan,18,LAL,2022-23
Jones,Swider,7,LAL,2022-23
Swider,Toscano-Anderson,8,LAL,2022-23
Pippen Jr.,Swider,10,LAL,2022-23
Christie,Swider,18,LAL,2022-23
Jones,Schroder,21,LAL,2022-23
Bryant,Ryan,4,LAL,2022-23
Ryan,Schroder,4,LAL,2022-23
Bryant,Swider,8,LAL,2022-23
Schroder,Swider,14,LAL,2022-23
Brown,Christie,11,LAL,2022-23
Brown Jr.,Reed,4,LAL,2022-23
Beverley,Swider,5,LAL,2022-23
Swider,Walker IV,3,LAL,2022-23
Davis,Swider,3,LAL,2022-23
Brown Jr.,Swider,3,LAL,2022-23
Brown,Toscano-Anderson,3,LAL,2022-23
Brown,Schroder,8,LAL,2022-23
Bryant,Davis,13,LAL,2022-23
Reaves,Reed,3,LAL,2022-23
Russell,Walker IV,2,LAL,2022-23
Brown,Jones,2,LAL,2022-23
Brown,Pippen Jr.,3,LAL,2022-23
Bamba,Christie,2,LAL,2022-23
Ryan,Swider,2,LAL,2022-23
Brown,Bryant,3,LAL,2022-23
Brown,Brown Jr.,2,LAL,2022-23
George,Zubac,1217,LAC,2022-23
Morris Sr.,Zubac,1282,LAC,2022-23
Leonard,Zubac,1081,LAC,2022-23
Jackson,Zubac,939,LAC,2022-23
George,Morris Sr.,1199,LAC,2022-23
George,Leonard,993,LAC,2022-23
George,Jackson,803,LAC,2022-23
Leonard,Morris Sr.,945,LAC,2022-23
Jackson,Morris Sr.,790,LAC,2022-23
Jackson,Leonard,419,LAC,2022-23
Mann,Zubac,932,LAC,2022-23
George,Mann,658,LAC,2022-23
Mann,Morris Sr.,706,LAC,2022-23
Leonard,Mann,679,LAC,2022-23
Westbrook,Zubac,354,LAC,2022-23
George,Westbrook,315,LAC,2022-23
Morris Sr.,Westbrook,257,LAC,2022-23
Leonard,Westbrook,441,LAC,2022-23
Kennard,Zubac,386,LAC,2022-23
George,Kennard,384,LAC,2022-23
Kennard,Morris Sr.,277,LAC,2022-23
Jackson,Kennard,280,LAC,2022-23
Coffey,Zubac,225,LAC,2022-23
Coffey,Mann,385,LAC,2022-23
Coffey,Morris Sr.,165,LAC,2022-23
Coffey,Jackson,180,LAC,2022-23
Jackson,Mann,416,LAC,2022-23
Gordon,Zubac,240,LAC,2022-23
Batum,Zubac,661,LAC,2022-23
Gordon,Westbrook,313,LAC,2022-23
Batum,Westbrook,261,LAC,2022-23
Batum,Gordon,285,LAC,2022-23
Gordon,Leonard,335,LAC,2022-23
Batum,Leonard,723,LAC,2022-23
Powell,Zubac,719,LAC,2022-23
George,Powell,554,LAC,2022-23
Morris Sr.,Powell,440,LAC,2022-23
Jackson,Powell,543,LAC,2022-23
Batum,Mann,777,LAC,2022-23
Batum,Morris Sr.,458,LAC,2022-23
Kennard,Mann,300,LAC,2022-23
Kennard,Leonard,159,LAC,2022-23
Gordon,Morris Sr.,126,LAC,2022-23
