Player1,Player2,SharedMinutes,Team,Season
Nesmith,Wiseman,2,IND,2024-25
Walker,Wiseman,1,IND,2024-25
Nembhard,Wiseman,1,IND,2024-25
Newton,Toppin,1,IND,2024-25
Newton,Walker,1,IND,2024-25
Brooks,VanVleet,1513,HOU,2024-25
Green,VanVleet,1588,HOU,2024-25
Sengun,VanVleet,1503,HOU,2024-25
Smith Jr.,VanVleet,1039,HOU,2024-25
Brooks,Green,2052,HOU,2024-25
Brooks,Sengun,1745,HOU,2024-25
Brooks,Smith Jr.,1030,HOU,2024-25
Green,Sengun,1942,HOU,2024-25
Green,Smith Jr.,1266,HOU,2024-25
Sengun,Smith Jr.,1223,HOU,2024-25
Thompson,VanVleet,1041,HOU,2024-25
Brooks,Thompson,1241,HOU,2024-25
Green,Thompson,1615,HOU,2024-25
Sengun,Thompson,1314,HOU,2024-25
Brooks,Eason,733,HOU,2024-25
Eason,Green,936,HOU,2024-25
Eason,Sengun,746,HOU,2024-25
Eason,Thompson,879,HOU,2024-25
Eason,VanVleet,621,HOU,2024-25
Smith Jr.,Thompson,746,HOU,2024-25
Eason,Smith Jr.,479,HOU,2024-25
Green,Landale,332,HOU,2024-25
Eason,Landale,215,HOU,2024-25
Landale,Thompson,230,HOU,2024-25
Landale,Sheppard,238,HOU,2024-25
Green,Sheppard,324,HOU,2024-25
Eason,Sheppard,267,HOU,2024-25
Sheppard,Thompson,365,HOU,2024-25
Adams,VanVleet,355,HOU,2024-25
Adams,Brooks,348,HOU,2024-25
Adams,Green,565,HOU,2024-25
Adams,Thompson,487,HOU,2024-25
Tate,VanVleet,190,HOU,2024-25
Brooks,Tate,180,HOU,2024-25
Green,Tate,395,HOU,2024-25
Sengun,Tate,165,HOU,2024-25
Brooks,Holiday,228,HOU,2024-25
Green,Holiday,435,HOU,2024-25
Holiday,Sengun,319,HOU,2024-25
Holiday,Thompson,372,HOU,2024-25
Adams,Eason,316,HOU,2024-25
Adams,Sheppard,117,HOU,2024-25
Adams,Smith Jr.,266,HOU,2024-25
Green,Whitmore,445,HOU,2024-25
Tate,Thompson,215,HOU,2024-25
Tate,Whitmore,270,HOU,2024-25
Adams,Tate,140,HOU,2024-25
Thompson,Whitmore,364,HOU,2024-25
Adams,Whitmore,217,HOU,2024-25
Holiday,Landale,171,HOU,2024-25
Holiday,Tate,204,HOU,2024-25
Holiday,Williams,79,HOU,2024-25
Holiday,Whitmore,271,HOU,2024-25
Landale,Tate,132,HOU,2024-25
Landale,Williams,71,HOU,2024-25
Landale,Whitmore,226,HOU,2024-25
Tate,Williams,74,HOU,2024-25
Whitmore,Williams,110,HOU,2024-25
Sengun,Whitmore,232,HOU,2024-25
Sengun,Sheppard,194,HOU,2024-25
Smith Jr.,Whitmore,117,HOU,2024-25
Sheppard,Smith Jr.,169,HOU,2024-25
Sheppard,Whitmore,292,HOU,2024-25
Holiday,Sheppard,160,HOU,2024-25
Sheppard,Tate,135,HOU,2024-25
Green,Green,153,HOU,2024-25
Brooks,Sheppard,102,HOU,2024-25
Holiday,VanVleet,177,HOU,2024-25
VanVleet,Whitmore,233,HOU,2024-25
Adams,Holiday,199,HOU,2024-25
Brooks,Whitmore,228,HOU,2024-25
Eason,Holiday,187,HOU,2024-25
Holiday,Smith Jr.,248,HOU,2024-25
Adams,Sengun,160,HOU,2024-25
Brooks,Landale,120,HOU,2024-25
Landale,VanVleet,107,HOU,2024-25
Sheppard,VanVleet,49,HOU,2024-25
Landale,Smith Jr.,102,HOU,2024-25
Eason,Tate,77,HOU,2024-25
Eason,Whitmore,194,HOU,2024-25
McVeigh,Williams,20,HOU,2024-25
McVeigh,Whitmore,19,HOU,2024-25
McVeigh,Sheppard,33,HOU,2024-25
Dante,McVeigh,15,HOU,2024-25
Sheppard,Williams,88,HOU,2024-25
Dante,Williams,33,HOU,2024-25
Dante,Whitmore,29,HOU,2024-25
Dante,Sheppard,35,HOU,2024-25
Smith Jr.,Tate,112,HOU,2024-25
Green,Williams,53,HOU,2024-25
Eason,Williams,6,HOU,2024-25
Thompson,Williams,9,HOU,2024-25
McVeigh,Roddy,12,HOU,2024-25
Roddy,Williams,20,HOU,2024-25
Roddy,Whitmore,17,HOU,2024-25
Roddy,Sheppard,28,HOU,2024-25
Holiday,McVeigh,23,HOU,2024-25
Holiday,Roddy,22,HOU,2024-25
Dante,Holiday,29,HOU,2024-25
Dante,Roddy,20,HOU,2024-25
McVeigh,Tate,22,HOU,2024-25
Green,McVeigh,15,HOU,2024-25
Dante,Tate,9,HOU,2024-25
Smith Jr.,Williams,11,HOU,2024-25
Dante,Smith Jr.,8,HOU,2024-25
Landale,Sengun,5,HOU,2024-25
Landale,McVeigh,13,HOU,2024-25
Green,Roddy,13,HOU,2024-25
Dante,Green,22,HOU,2024-25
Landale,Roddy,8,HOU,2024-25
Sengun,Williams,4,HOU,2024-25
Adams,McVeigh,2,HOU,2024-25
Adams,Landale,2,HOU,2024-25
Dante,Eason,4,HOU,2024-25
Adams,Williams,2,HOU,2024-25
McVeigh,Thompson,2,HOU,2024-25
Moody,Podziemski,820,GSW,2024-25
Curry,Moody,783,GSW,2024-25
Butler III,Moody,614,GSW,2024-25
Green,Moody,871,GSW,2024-25
Curry,Podziemski,630,GSW,2024-25
Butler III,Podziemski,643,GSW,2024-25
Green,Podziemski,882,GSW,2024-25
Butler III,Curry,514,GSW,2024-25
Curry,Green,1395,GSW,2024-25
Butler III,Green,734,GSW,2024-25
Moody,Post,359,GSW,2024-25
Podziemski,Post,337,GSW,2024-25
Butler III,Post,350,GSW,2024-25
Green,Post,427,GSW,2024-25
Jackson-Davis,Waters III,263,GSW,2024-25
Curry,Waters III,239,GSW,2024-25
Green,Waters III,269,GSW,2024-25
Waters III,Wiggins,249,GSW,2024-25
Curry,Jackson-Davis,471,GSW,2024-25
Green,Jackson-Davis,380,GSW,2024-25
Jackson-Davis,Wiggins,565,GSW,2024-25
Curry,Wiggins,860,GSW,2024-25
Green,Wiggins,644,GSW,2024-25
Jackson-Davis,Schröder,362,GSW,2024-25
Curry,Schröder,262,GSW,2024-25
Green,Schröder,191,GSW,2024-25
Schröder,Wiggins,414,GSW,2024-25
Hield,Looney,737,GSW,2024-25
Looney,Payton II,355,GSW,2024-25
Kuminga,Looney,403,GSW,2024-25
Curry,Looney,591,GSW,2024-25
Hield,Payton II,494,GSW,2024-25
Hield,Kuminga,674,GSW,2024-25
Curry,Hield,953,GSW,2024-25
Kuminga,Payton II,203,GSW,2024-25
Curry,Payton II,638,GSW,2024-25
Curry,Kuminga,528,GSW,2024-25
Curry,Post,271,GSW,2024-25
Hield,Podziemski,641,GSW,2024-25
Hield,Post,263,GSW,2024-25
Butler III,Hield,342,GSW,2024-25
Green,Hield,664,GSW,2024-25
Looney,Santos,355,GSW,2024-25
Hield,Santos,340,GSW,2024-25
Payton II,Santos,102,GSW,2024-25
Curry,Santos,380,GSW,2024-25
Green,Payton II,408,GSW,2024-25
Green,Kuminga,432,GSW,2024-25
Kuminga,Santos,127,GSW,2024-25
Hield,Wiggins,462,GSW,2024-25
Kuminga,Wiggins,321,GSW,2024-25
Jackson-Davis,Kuminga,206,GSW,2024-25
Hield,Moody,486,GSW,2024-25
Looney,Podziemski,495,GSW,2024-25
Butler III,Looney,170,GSW,2024-25
Podziemski,Santos,233,GSW,2024-25
Butler III,Santos,135,GSW,2024-25
Looney,Moody,348,GSW,2024-25
Kuminga,Moody,269,GSW,2024-25
Kuminga,Podziemski,517,GSW,2024-25
Moody,Payton II,264,GSW,2024-25
Payton II,Post,123,GSW,2024-25
Butler III,Payton II,185,GSW,2024-25
Payton II,Wiggins,228,GSW,2024-25
Kuminga,Schröder,119,GSW,2024-25
Anderson,Hield,277,GSW,2024-25
Anderson,Kuminga,151,GSW,2024-25
Anderson,Moody,214,GSW,2024-25
Anderson,Podziemski,183,GSW,2024-25
Kuminga,Waters III,205,GSW,2024-25
Podziemski,Waters III,202,GSW,2024-25
Podziemski,Wiggins,318,GSW,2024-25
Looney,Wiggins,283,GSW,2024-25
Hield,Jackson-Davis,372,GSW,2024-25
Hield,Schröder,234,GSW,2024-25
Jackson-Davis,Moody,270,GSW,2024-25
Moody,Schröder,186,GSW,2024-25
Moody,Wiggins,220,GSW,2024-25
Moody,Santos,299,GSW,2024-25
Green,Santos,144,GSW,2024-25
Butler III,Kuminga,115,GSW,2024-25
Jackson-Davis,Santos,114,GSW,2024-25
Santos,Schröder,116,GSW,2024-25
Santos,Wiggins,103,GSW,2024-25
Payton II,Podziemski,250,GSW,2024-25
Jackson-Davis,Payton II,102,GSW,2024-25
Moody,Waters III,170,GSW,2024-25
Jackson-Davis,Podziemski,238,GSW,2024-25
Kuminga,Post,60,GSW,2024-25
Post,Wiggins,71,GSW,2024-25
Kuminga,Melton,49,GSW,2024-25
Curry,Melton,44,GSW,2024-25
Green,Melton,49,GSW,2024-25
Melton,Wiggins,51,GSW,2024-25
Looney,Waters III,160,GSW,2024-25
Anderson,Looney,112,GSW,2024-25
Hield,Waters III,182,GSW,2024-25
Anderson,Waters III,197,GSW,2024-25
Anderson,Curry,142,GSW,2024-25
Anderson,Green,107,GSW,2024-25
Anderson,Wiggins,161,GSW,2024-25
Schröder,Waters III,96,GSW,2024-25
Anderson,Jackson-Davis,191,GSW,2024-25
Anderson,Schröder,103,GSW,2024-25
Looney,Spencer,82,GSW,2024-25
Spencer,Waters III,70,GSW,2024-25
Moody,Spencer,93,GSW,2024-25
Santos,Spencer,109,GSW,2024-25
Santos,Waters III,104,GSW,2024-25
Jackson-Davis,Melton,25,GSW,2024-25
Green,Looney,85,GSW,2024-25
Payton II,Waters III,64,GSW,2024-25
Melton,Payton II,24,GSW,2024-25
Looney,Schröder,124,GSW,2024-25
Looney,Melton,45,GSW,2024-25
Hield,Melton,30,GSW,2024-25
Melton,Podziemski,57,GSW,2024-25
Post,Spencer,66,GSW,2024-25
Post,Waters III,34,GSW,2024-25
Post,Santos,152,GSW,2024-25
Podziemski,Schröder,114,GSW,2024-25
Post,Schröder,43,GSW,2024-25
Payton II,Schröder,40,GSW,2024-25
Butler III,Spencer,14,GSW,2024-25
Green,Spencer,34,GSW,2024-25
Anderson,Santos,47,GSW,2024-25
Hield,Spencer,92,GSW,2024-25
Jackson-Davis,Spencer,80,GSW,2024-25
Anderson,Spencer,44,GSW,2024-25
Knox II,Spencer,50,GSW,2024-25
Collins,Knox II,16,GSW,2024-25
Knox II,Rowe,17,GSW,2024-25
Knox II,Post,35,GSW,2024-25
Collins,Spencer,16,GSW,2024-25
Rowe,Spencer,40,GSW,2024-25
Collins,Rowe,8,GSW,2024-25
Collins,Post,16,GSW,2024-25
Post,Rowe,17,GSW,2024-25
Knox II,Santos,46,GSW,2024-25
Collins,Santos,8,GSW,2024-25
Melton,Moody,43,GSW,2024-25
Anderson,Melton,35,GSW,2024-25
Jackson-Davis,Knox II,34,GSW,2024-25
Jackson-Davis,Post,11,GSW,2024-25
Key,Knox II,11,GSW,2024-25
Key,Spencer,11,GSW,2024-25
Jackson-Davis,Key,11,GSW,2024-25
Key,Rowe,7,GSW,2024-25
Jackson-Davis,Rowe,17,GSW,2024-25
Knox II,Looney,25,GSW,2024-25
Hield,Knox II,29,GSW,2024-25
Curry,Knox II,9,GSW,2024-25
Curry,Spencer,28,GSW,2024-25
Anderson,Post,11,GSW,2024-25
Knox II,Podziemski,20,GSW,2024-25
Butler III,Knox II,6,GSW,2024-25
Kuminga,Spencer,25,GSW,2024-25
Spencer,Wiggins,18,GSW,2024-25
Knox II,Moody,8,GSW,2024-25
Knox II,Kuminga,4,GSW,2024-25
Anderson,Payton II,33,GSW,2024-25
Key,Santos,4,GSW,2024-25
Hield,Rowe,12,GSW,2024-25
Curry,Rowe,10,GSW,2024-25
Green,Rowe,10,GSW,2024-25
Butler III,Jackson-Davis,10,GSW,2024-25
Moody,Rowe,12,GSW,2024-25
Rowe,Santos,9,GSW,2024-25
Payton II,Spencer,16,GSW,2024-25
Podziemski,Spencer,29,GSW,2024-25
Green,Knox II,4,GSW,2024-25
Jackson-Davis,Looney,7,GSW,2024-25
Looney,Rowe,11,GSW,2024-25
Payton II,Rowe,5,GSW,2024-25
Podziemski,Rowe,21,GSW,2024-25
Beekman,Spencer,3,GSW,2024-25
Beekman,Moody,3,GSW,2024-25
Beekman,Santos,3,GSW,2024-25
Beekman,Jackson-Davis,3,GSW,2024-25
Butler,Santos,2,GSW,2024-25
Butler,Podziemski,2,GSW,2024-25
Butler,Post,2,GSW,2024-25
Butler,Green,2,GSW,2024-25
Knox II,Payton II,2,GSW,2024-25
Cunningham,Duren,1546,DET,2024-25
Cunningham,Thompson,904,DET,2024-25
Cunningham,Harris,1723,DET,2024-25
Cunningham,Hardaway Jr.,1603,DET,2024-25
Duren,Thompson,944,DET,2024-25
Duren,Harris,1528,DET,2024-25
Duren,Hardaway Jr.,1528,DET,2024-25
Harris,Thompson,795,DET,2024-25
Hardaway Jr.,Thompson,957,DET,2024-25
Hardaway Jr.,Harris,1563,DET,2024-25
Cunningham,Ivey,520,DET,2024-25
Duren,Ivey,491,DET,2024-25
Harris,Ivey,648,DET,2024-25
Hardaway Jr.,Ivey,522,DET,2024-25
Beasley,Cunningham,1229,DET,2024-25
Beasley,Duren,941,DET,2024-25
Beasley,Harris,1094,DET,2024-25
Beasley,Hardaway Jr.,817,DET,2024-25
Beasley,Stewart,1057,DET,2024-25
Beasley,Sasser,444,DET,2024-25
Beasley,Fontecchio,909,DET,2024-25
Beasley,Holland II,809,DET,2024-25
Sasser,Stewart,361,DET,2024-25
Fontecchio,Stewart,727,DET,2024-25
Holland II,Stewart,703,DET,2024-25
Fontecchio,Sasser,383,DET,2024-25
Holland II,Sasser,451,DET,2024-25
Fontecchio,Holland II,729,DET,2024-25
Cunningham,Stewart,731,DET,2024-25
Cunningham,Fontecchio,454,DET,2024-25
Cunningham,Holland II,486,DET,2024-25
Beasley,Schröder,502,DET,2024-25
Schröder,Stewart,340,DET,2024-25
Fontecchio,Schröder,264,DET,2024-25
Holland II,Schröder,258,DET,2024-25
Ivey,Stewart,335,DET,2024-25
Harris,Stewart,652,DET,2024-25
Hardaway Jr.,Stewart,468,DET,2024-25
Beasley,Ivey,445,DET,2024-25
Fontecchio,Ivey,223,DET,2024-25
Holland II,Ivey,201,DET,2024-25
Beasley,Thompson,506,DET,2024-25
Duren,Schröder,307,DET,2024-25
Schröder,Thompson,255,DET,2024-25
Hardaway Jr.,Schröder,291,DET,2024-25
Harris,Sasser,289,DET,2024-25
Fontecchio,Harris,269,DET,2024-25
Stewart,Thompson,239,DET,2024-25
Harris,Schröder,247,DET,2024-25
Duren,Fontecchio,244,DET,2024-25
Cunningham,Schröder,244,DET,2024-25
Harris,Holland II,251,DET,2024-25
Duren,Sasser,211,DET,2024-25
Sasser,Thompson,178,DET,2024-25
Hardaway Jr.,Sasser,208,DET,2024-25
Beasley,Reed,252,DET,2024-25
Reed,Sasser,208,DET,2024-25
Fontecchio,Reed,246,DET,2024-25
Holland II,Reed,243,DET,2024-25
Duren,Holland II,297,DET,2024-25
Fontecchio,Hardaway Jr.,209,DET,2024-25
Hardaway Jr.,Holland II,249,DET,2024-25
Moore Jr.,Reed,84,DET,2024-25
Moore Jr.,Sasser,138,DET,2024-25
Fontecchio,Moore Jr.,83,DET,2024-25
Holland II,Moore Jr.,133,DET,2024-25
Ivey,Reed,60,DET,2024-25
Reed,Waters III,70,DET,2024-25
Sasser,Waters III,74,DET,2024-25
Fontecchio,Waters III,52,DET,2024-25
Holland II,Waters III,57,DET,2024-25
Reed,Thompson,112,DET,2024-25
Moore Jr.,Thompson,36,DET,2024-25
Holland II,Thompson,145,DET,2024-25
Cunningham,Reed,139,DET,2024-25
Harris,Reed,93,DET,2024-25
Hardaway Jr.,Reed,120,DET,2024-25
Cunningham,Sasser,143,DET,2024-25
Cunningham,Moore Jr.,74,DET,2024-25
Duren,Moore Jr.,59,DET,2024-25
Harris,Moore Jr.,57,DET,2024-25
Hardaway Jr.,Moore Jr.,18,DET,2024-25
Ivey,Thompson,66,DET,2024-25
Fontecchio,Thompson,115,DET,2024-25
Harper Jr.,Waters III,17,DET,2024-25
Klintman,Waters III,34,DET,2024-25
Smith,Waters III,22,DET,2024-25
Harper Jr.,Sasser,14,DET,2024-25
Harper Jr.,Klintman,16,DET,2024-25
Harper Jr.,Smith,15,DET,2024-25
Klintman,Sasser,30,DET,2024-25
Sasser,Smith,18,DET,2024-25
Klintman,Smith,14,DET,2024-25
Sasser,Schröder,33,DET,2024-25
Moore Jr.,Stewart,78,DET,2024-25
Klintman,Reed,28,DET,2024-25
Holland II,Klintman,18,DET,2024-25
Beasley,Moore Jr.,60,DET,2024-25
Ivey,Moore Jr.,38,DET,2024-25
Ivey,Sasser,31,DET,2024-25
Reed,Schröder,51,DET,2024-25
Beasley,Waters III,40,DET,2024-25
Duren,Waters III,30,DET,2024-25
Thompson,Waters III,33,DET,2024-25
Fontecchio,Smith,7,DET,2024-25
Holland II,Smith,7,DET,2024-25
Schröder,Waters III,24,DET,2024-25
Jenkins,Reed,17,DET,2024-25
Jenkins,Moore Jr.,8,DET,2024-25
Jenkins,Sasser,6,DET,2024-25
Holland II,Jenkins,11,DET,2024-25
Hardaway Jr.,Waters III,23,DET,2024-25
Klintman,Moore Jr.,8,DET,2024-25
Beasley,Klintman,6,DET,2024-25
Duren,Stewart,7,DET,2024-25
Reed,Stewart,7,DET,2024-25
Reed,Williams,4,DET,2024-25
Reed,Swider,9,DET,2024-25
Sasser,Williams,4,DET,2024-25
Sasser,Swider,12,DET,2024-25
Swider,Williams,4,DET,2024-25
Holland II,Williams,4,DET,2024-25
Holland II,Swider,12,DET,2024-25
Harris,Waters III,7,DET,2024-25
Moore Jr.,Swider,6,DET,2024-25
Beasley,Jenkins,5,DET,2024-25
Jenkins,Waters III,14,DET,2024-25
Fontecchio,Jenkins,6,DET,2024-25
Harper Jr.,Jenkins,4,DET,2024-25
Jenkins,Klintman,12,DET,2024-25
Jenkins,Smith,5,DET,2024-25
Stewart,Waters III,3,DET,2024-25
Fontecchio,Klintman,2,DET,2024-25
Swider,Thompson,3,DET,2024-25
Harper Jr.,Reed,2,DET,2024-25
Duren,Reed,3,DET,2024-25
Fontecchio,Swider,2,DET,2024-25
Jenkins,Thompson,0,DET,2024-25
Murray,Porter Jr.,1675,DEN,2024-25
Braun,Murray,1726,DEN,2024-25
Gordon,Murray,912,DEN,2024-25
Jokić,Murray,1620,DEN,2024-25
Braun,Porter Jr.,1884,DEN,2024-25
Gordon,Porter Jr.,984,DEN,2024-25
Jokić,Porter Jr.,1849,DEN,2024-25
Braun,Gordon,1084,DEN,2024-25
Braun,Jokić,2092,DEN,2024-25
Gordon,Jokić,1120,DEN,2024-25
Murray,Westbrook,1060,DEN,2024-25
Porter Jr.,Westbrook,1390,DEN,2024-25
Braun,Westbrook,1262,DEN,2024-25
Jokić,Westbrook,1340,DEN,2024-25
Murray,Watson,910,DEN,2024-25
Porter Jr.,Watson,895,DEN,2024-25
Braun,Watson,919,DEN,2024-25
Jokić,Watson,899,DEN,2024-25
Gordon,Westbrook,587,DEN,2024-25
Watson,Westbrook,876,DEN,2024-25
Porter Jr.,Strawther,545,DEN,2024-25
Braun,Strawther,607,DEN,2024-25
Strawther,Westbrook,650,DEN,2024-25
Jokić,Strawther,656,DEN,2024-25
Murray,Strawther,686,DEN,2024-25
Gordon,Strawther,339,DEN,2024-25
Pickett,Porter Jr.,268,DEN,2024-25
Braun,Pickett,335,DEN,2024-25
Gordon,Pickett,131,DEN,2024-25
Jokić,Pickett,334,DEN,2024-25
Gordon,Watson,378,DEN,2024-25
Jordan,Murray,445,DEN,2024-25
Jordan,Porter Jr.,321,DEN,2024-25
Braun,Jordan,304,DEN,2024-25
Jordan,Westbrook,345,DEN,2024-25
Strawther,Watson,710,DEN,2024-25
Jordan,Strawther,420,DEN,2024-25
Jordan,Watson,339,DEN,2024-25
Murray,Nnaji,269,DEN,2024-25
Nnaji,Porter Jr.,267,DEN,2024-25
Braun,Nnaji,258,DEN,2024-25
Jokić,Nnaji,246,DEN,2024-25
Murray,Šarić,141,DEN,2024-25
Porter Jr.,Šarić,135,DEN,2024-25
Braun,Šarić,130,DEN,2024-25
Watson,Šarić,139,DEN,2024-25
Nnaji,Watson,160,DEN,2024-25
Nnaji,Westbrook,270,DEN,2024-25
Gordon,Jordan,138,DEN,2024-25
Murray,Pickett,118,DEN,2024-25
Nnaji,Pickett,296,DEN,2024-25
Pickett,Watson,229,DEN,2024-25
Westbrook,Šarić,112,DEN,2024-25
Strawther,Šarić,119,DEN,2024-25
Nnaji,Strawther,256,DEN,2024-25
Jordan,Nnaji,123,DEN,2024-25
Pickett,Strawther,213,DEN,2024-25
Jordan,Pickett,140,DEN,2024-25
Alexander,Pickett,63,DEN,2024-25
Pickett,Tyson,168,DEN,2024-25
Alexander,Nnaji,54,DEN,2024-25
Nnaji,Tyson,125,DEN,2024-25
Alexander,Strawther,58,DEN,2024-25
Strawther,Tyson,245,DEN,2024-25
Alexander,Tyson,75,DEN,2024-25
Hall,Pickett,56,DEN,2024-25
Jones,Pickett,88,DEN,2024-25
Alexander,Hall,36,DEN,2024-25
Alexander,Jones,45,DEN,2024-25
Hall,Tyson,63,DEN,2024-25
Hall,Jones,43,DEN,2024-25
Jones,Tyson,65,DEN,2024-25
Porter Jr.,Tyson,70,DEN,2024-25
Tyson,Watson,128,DEN,2024-25
Tyson,Westbrook,156,DEN,2024-25
Gordon,Tyson,54,DEN,2024-25
Murray,Tyson,82,DEN,2024-25
Jordan,Tyson,125,DEN,2024-25
Pickett,Westbrook,156,DEN,2024-25
Hall,Nnaji,30,DEN,2024-25
Hall,Strawther,23,DEN,2024-25
Pickett,Čančar,64,DEN,2024-25
Hall,Čančar,17,DEN,2024-25
Tyson,Čančar,41,DEN,2024-25
Jones,Čančar,58,DEN,2024-25
Jokić,Tyson,113,DEN,2024-25
Braun,Tyson,80,DEN,2024-25
Porter Jr.,Čančar,52,DEN,2024-25
Watson,Čančar,28,DEN,2024-25
Westbrook,Čančar,86,DEN,2024-25
Gordon,Čančar,15,DEN,2024-25
Pickett,Šarić,25,DEN,2024-25
Nnaji,Čančar,40,DEN,2024-25
Jones,Porter Jr.,21,DEN,2024-25
Jones,Nnaji,42,DEN,2024-25
Jones,Watson,15,DEN,2024-25
Jones,Westbrook,47,DEN,2024-25
Gordon,Jones,21,DEN,2024-25
Alexander,Westbrook,35,DEN,2024-25
Alexander,Jordan,19,DEN,2024-25
Jones,Strawther,12,DEN,2024-25
Strawther,Čančar,29,DEN,2024-25
Braun,Čančar,23,DEN,2024-25
Jones,Jordan,14,DEN,2024-25
Braun,Jones,8,DEN,2024-25
Alexander,Porter Jr.,16,DEN,2024-25
Alexander,Jokić,13,DEN,2024-25
Gordon,Nnaji,16,DEN,2024-25
Jordan,Čančar,24,DEN,2024-25
Tyson,Šarić,10,DEN,2024-25
Alexander,Čančar,29,DEN,2024-25
Čančar,Šarić,12,DEN,2024-25
Alexander,Šarić,9,DEN,2024-25
Jones,Šarić,11,DEN,2024-25
Murray,Čančar,23,DEN,2024-25
Jordan,Šarić,3,DEN,2024-25
Alexander,Murray,9,DEN,2024-25
Jokić,Šarić,5,DEN,2024-25
Alexander,Braun,4,DEN,2024-25
Alexander,Watson,11,DEN,2024-25
Jokić,Jones,2,DEN,2024-25
Jokić,Čančar,3,DEN,2024-25
Gordon,Šarić,1,DEN,2024-25
Jones,Murray,0,DEN,2024-25
Jokić,Jordan,0,DEN,2024-25
Dončić,Washington,409,DAL,2024-25
Lively II,Washington,539,DAL,2024-25
Irving,Washington,924,DAL,2024-25
Thompson,Washington,982,DAL,2024-25
Dončić,Lively II,310,DAL,2024-25
Dončić,Irving,481,DAL,2024-25
Dončić,Thompson,480,DAL,2024-25
Irving,Lively II,418,DAL,2024-25
Lively II,Thompson,472,DAL,2024-25
Irving,Thompson,936,DAL,2024-25
Gafford,Washington,599,DAL,2024-25
Dončić,Gafford,328,DAL,2024-25
Gafford,Irving,749,DAL,2024-25
Gafford,Thompson,573,DAL,2024-25
Dinwiddie,Washington,895,DAL,2024-25
Dinwiddie,Gafford,577,DAL,2024-25
Dinwiddie,Irving,663,DAL,2024-25
Dinwiddie,Thompson,807,DAL,2024-25
Dončić,Marshall,238,DAL,2024-25
Gafford,Marshall,438,DAL,2024-25
Irving,Marshall,650,DAL,2024-25
Marshall,Thompson,724,DAL,2024-25
Marshall,Washington,617,DAL,2024-25
Lively II,Marshall,315,DAL,2024-25
Dinwiddie,Marshall,948,DAL,2024-25
Dinwiddie,Lively II,341,DAL,2024-25
Christie,Marshall,620,DAL,2024-25
Marshall,Prosper,152,DAL,2024-25
Christie,Prosper,112,DAL,2024-25
Christie,Irving,239,DAL,2024-25
Christie,Dinwiddie,506,DAL,2024-25
Irving,Prosper,212,DAL,2024-25
Dinwiddie,Prosper,264,DAL,2024-25
Grimes,Washington,493,DAL,2024-25
Grimes,Lively II,298,DAL,2024-25
Grimes,Irving,469,DAL,2024-25
Grimes,Thompson,249,DAL,2024-25
Edwards,Gafford,93,DAL,2024-25
Exum,Gafford,59,DAL,2024-25
Edwards,Irving,165,DAL,2024-25
Edwards,Thompson,256,DAL,2024-25
Edwards,Exum,158,DAL,2024-25
Exum,Irving,112,DAL,2024-25
Exum,Thompson,176,DAL,2024-25
Edwards,Marshall,256,DAL,2024-25
Exum,Marshall,161,DAL,2024-25
Christie,Edwards,237,DAL,2024-25
Christie,Thompson,320,DAL,2024-25
Christie,Exum,138,DAL,2024-25
Marshall,Powell,232,DAL,2024-25
Christie,Powell,178,DAL,2024-25
Powell,Thompson,137,DAL,2024-25
Dinwiddie,Powell,231,DAL,2024-25
Dinwiddie,Grimes,480,DAL,2024-25
Gafford,Grimes,394,DAL,2024-25
Jones,Washington,95,DAL,2024-25
Jones,Marshall,151,DAL,2024-25
Jones,Thompson,99,DAL,2024-25
Dinwiddie,Jones,178,DAL,2024-25
Dončić,Grimes,200,DAL,2024-25
Christie,Washington,204,DAL,2024-25
Christie,Jones,124,DAL,2024-25
Marshall,Williams,229,DAL,2024-25
Edwards,Williams,157,DAL,2024-25
Christie,Williams,207,DAL,2024-25
Dinwiddie,Williams,169,DAL,2024-25
Dinwiddie,Edwards,252,DAL,2024-25
Grimes,Marshall,279,DAL,2024-25
Gafford,Kleber,195,DAL,2024-25
Grimes,Kleber,323,DAL,2024-25
Irving,Kleber,298,DAL,2024-25
Dinwiddie,Kleber,335,DAL,2024-25
Christie,Gafford,125,DAL,2024-25
Hardy,Washington,256,DAL,2024-25
Grimes,Hardy,247,DAL,2024-25
Hardy,Lively II,168,DAL,2024-25
Dinwiddie,Hardy,340,DAL,2024-25
Kleber,Thompson,187,DAL,2024-25
Kleber,Washington,239,DAL,2024-25
Davis,Washington,117,DAL,2024-25
Davis,Jones,49,DAL,2024-25
Davis,Thompson,159,DAL,2024-25
Davis,Dinwiddie,135,DAL,2024-25
Kleber,Marshall,182,DAL,2024-25
Dinwiddie,Dončić,189,DAL,2024-25
Davis,Marshall,123,DAL,2024-25
Davis,Lively II,48,DAL,2024-25
Edwards,Washington,84,DAL,2024-25
Brown,Marshall,38,DAL,2024-25
Brown,Christie,49,DAL,2024-25
Brown,Irving,46,DAL,2024-25
Brown,Thompson,40,DAL,2024-25
Dončić,Powell,45,DAL,2024-25
Irving,Powell,88,DAL,2024-25
Thompson,Williams,125,DAL,2024-25
Exum,Washington,41,DAL,2024-25
Grimes,Williams,55,DAL,2024-25
Grimes,Prosper,156,DAL,2024-25
Grimes,Powell,101,DAL,2024-25
Hardy,Williams,118,DAL,2024-25
Prosper,Williams,91,DAL,2024-25
Powell,Williams,129,DAL,2024-25
